event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
CROSS,20,moderate,29,0.55172413793103448276,3.5,19.0,6.6499999999999995,
CROSS,20,steep,30,0.46666666666666666667,17.0,80.0,17.0,240.0000000000000000
CROSS,21,flat,3,0.33333333333333333333,,,,
CROSS,21,moderate,31,0.35483870967741935484,99.0,54.0,180.9,120.0000000000000000
CROSS,21,steep,35,0.48571428571428571429,43.5,56.0,82.29999999999998,165.0000000000000000
CROSS,22,flat,3,0.33333333333333333333,,,,
CROSS,22,moderate,23,0.56521739130434782609,38.5,82.5,65.05,90.0000000000000000
CROSS,22,steep,37,0.51351351351351351351,85.0,96.0,85.0,60.0000000000000000
CROSS,23,flat,3,0.33333333333333333333,,,,
CROSS,23,moderate,29,0.44827586206896551724,3.0,28.0,62.39999999999999,300.0000000000000000
CROSS,23,steep,39,0.43589743589743589744,46.0,42.0,101.8,180.0000000000000000
CROSS,24,flat,4,0.50000000000000000000,,,,
CROSS,24,moderate,28,0.46428571428571428571,31.0,78.0,31.0,
CROSS,24,steep,36,0.52777777777777777778,33.0,39.0,69.99999999999999,105.0000000000000000
CROSS,25,flat,3,0.33333333333333333333,,,,
CROSS,25,moderate,27,0.48148148148148148148,74.0,39.0,122.6,150.0000000000000000
CROSS,25,steep,25,0.40000000000000000000,18.0,33.0,18.0,300.0000000000000000
CROSS,26,flat,3,0.33333333333333333333,,,,
CROSS,26,moderate,22,0.45454545454545454545,31.0,49.0,40.9,180.0000000000000000
CROSS,26,steep,31,0.48387096774193548387,45.0,105.0,189.89999999999998,160.0000000000000000
CROSS,27,flat,2,0.50000000000000000000,,,,
CROSS,27,moderate,26,0.42307692307692307692,59.0,43.0,59.0,180.0000000000000000
CROSS,27,steep,27,0.55555555555555555556,19.5,39.5,24.45,90.0000000000000000
CROSS,28,flat,4,0.25000000000000000000,-57.0,105.0,-57.0,300.0000000000000000
CROSS,28,moderate,20,0.45000000000000000000,28.5,56.5,146.19999999999996,60.0000000000000000
CROSS,28,steep,35,0.51428571428571428571,44.5,37.5,67.44999999999999,300.0000000000000000
CROSS,29,flat,2,0E-20,,,,
CROSS,29,moderate,22,0.54545454545454545455,26.5,131.5,44.3,180.0000000000000000
CROSS,29,steep,25,0.44000000000000000000,47.0,65.0,47.0,240.0000000000000000
CROSS,30,flat,4,0E-20,,,,
CROSS,30,moderate,20,0.50000000000000000000,60.0,45.5,111.3,270.0000000000000000
CROSS,30,steep,22,0.45454545454545454545,30.0,245.0,43.5,120.0000000000000000
CROSS,31,flat,1,1.00000000000000000000,,,,
CROSS,31,moderate,16,0.37500000000000000000,167.0,63.0,167.0,300.0000000000000000
CROSS,31,steep,24,0.45833333333333333333,33.5,141.5,60.949999999999996,300.0000000000000000
CROSS,32,flat,2,0E-20,39.0,9.0,39.0,60.0000000000000000
CROSS,32,moderate,19,0.57894736842105263158,17.5,93.5,29.65,300.0000000000000000
CROSS,32,steep,23,0.47826086956521739130,17.0,68.0,76.39999999999999,300.0000000000000000
CROSS,33,flat,4,0.50000000000000000000,19.0,39.0,22.6,300.0000000000000000
CROSS,33,moderate,17,0.47058823529411764706,69.0,110.0,69.0,120.0000000000000000
CROSS,33,steep,17,0.35294117647058823529,63.0,38.0,71.1,220.0000000000000000
CROSS,34,flat,1,0E-20,12.0,12.0,12.0,240.0000000000000000
CROSS,34,moderate,16,0.37500000000000000000,35.5,33.0,450.6999999999998,160.0000000000000000
CROSS,34,steep,14,0.42857142857142857143,4.0,51.0,4.0,120.0000000000000000
CROSS,35,flat,2,0E-20,11.5,18.5,19.15,180.0000000000000000
CROSS,35,moderate,16,0.31250000000000000000,5.0,32.0,29.299999999999997,80.0000000000000000
CROSS,35,steep,17,0.35294117647058823529,12.0,34.0,12.0,
CROSS,36,flat,1,0E-20,,,,
CROSS,36,moderate,13,0.30769230769230769231,19.0,65.0,19.0,
CROSS,36,steep,18,0.38888888888888888889,14.0,27.0,14.0,180.0000000000000000
CROSS,37,flat,1,0E-20,58.0,26.0,58.0,60.0000000000000000
CROSS,37,moderate,15,0.33333333333333333333,58.0,68.0,58.0,240.0000000000000000
CROSS,37,steep,15,0.46666666666666666667,40.0,50.0,43.6,300.0000000000000000
CROSS,38,flat,1,0E-20,,,,
CROSS,38,moderate,14,0.21428571428571428571,73.0,53.0,135.1,300.0000000000000000
CROSS,38,steep,14,0.64285714285714285714,40.0,49.0,113.19999999999999,270.0000000000000000
CROSS,39,flat,1,0E-20,,,,
CROSS,39,moderate,11,0.45454545454545454545,34.0,35.5,43.0,90.0000000000000000
CROSS,39,steep,16,0.37500000000000000000,21.5,65.0,316.2999999999999,105.0000000000000000
CROSS,40,flat,1,0E-20,,,,
CROSS,40,moderate,10,0.60000000000000000000,40.5,56.0,69.75,300.0000000000000000
CROSS,40,steep,10,0.60000000000000000000,54.0,31.0,54.0,180.0000000000000000
CROSS,41,flat,2,0E-20,,,,
CROSS,41,moderate,7,0.28571428571428571429,102.0,33.5,111.9,300.0000000000000000
CROSS,41,steep,10,0.40000000000000000000,28.0,21.0,32.5,270.0000000000000000
CROSS,42,flat,2,0E-20,,,,
CROSS,42,moderate,12,0.25000000000000000000,33.0,5.0,33.0,120.0000000000000000
CROSS,42,steep,11,0.27272727272727272727,13.0,42.0,19.299999999999997,120.0000000000000000
CROSS,43,flat,1,0E-20,,,,
CROSS,43,moderate,8,0.25000000000000000000,28.0,36.0,28.0,240.0000000000000000
