touch_sequence_number,count,avg_mfe_5m,avg_mae_5m
83,4,18.7500000000000000,162.0000000000000000
84,4,20.7500000000000000,172.2500000000000000
85,4,15.5000000000000000,173.2500000000000000
86,3,15.3333333333333333,210.0000000000000000
87,3,21.3333333333333333,215.3333333333333333
88,3,111.3333333333333333,149.3333333333333333
89,3,52.6666666666666667,215.6666666666666667
90,2,4.5000000000000000,313.5000000000000000
91,2,8.0000000000000000,302.5000000000000000
92,2,21.5000000000000000,291.0000000000000000
93,2,16.5000000000000000,294.0000000000000000
94,2,24.5000000000000000,293.0000000000000000
95,2,11.5000000000000000,290.0000000000000000
96,2,10.5000000000000000,289.5000000000000000
97,2,20.5000000000000000,292.5000000000000000
98,2,11.5000000000000000,296.5000000000000000
99,2,19.0000000000000000,296.5000000000000000
100,2,9.0000000000000000,312.0000000000000000
101,2,9.5000000000000000,293.5000000000000000
102,2,21.0000000000000000,288.5000000000000000
103,2,14.0000000000000000,299.5000000000000000
104,2,7.5000000000000000,300.5000000000000000
105,2,4.0000000000000000,304.0000000000000000
106,2,10.0000000000000000,290.5000000000000000
107,2,7.5000000000000000,311.0000000000000000
108,2,8.0000000000000000,306.0000000000000000
109,2,19.0000000000000000,293.0000000000000000
110,2,6.5000000000000000,290.0000000000000000
111,2,8.5000000000000000,285.5000000000000000
112,2,8.0000000000000000,291.0000000000000000
113,2,13.0000000000000000,291.5000000000000000
114,2,14.5000000000000000,284.5000000000000000
115,2,7.0000000000000000,293.0000000000000000
116,2,9.0000000000000000,292.0000000000000000
117,2,8.0000000000000000,294.0000000000000000
118,2,13.5000000000000000,289.0000000000000000
119,2,6.5000000000000000,293.0000000000000000
120,2,6.0000000000000000,287.5000000000000000
121,2,7.0000000000000000,288.5000000000000000
122,2,7.0000000000000000,295.0000000000000000
123,2,12.0000000000000000,284.5000000000000000
124,2,8.5000000000000000,291.5000000000000000
125,2,13.0000000000000000,286.5000000000000000
126,2,13.0000000000000000,281.0000000000000000
127,2,10.5000000000000000,282.0000000000000000
128,2,11.0000000000000000,288.0000000000000000
129,2,7.5000000000000000,292.5000000000000000
130,2,16.0000000000000000,288.0000000000000000
131,2,6.5000000000000000,284.5000000000000000
132,2,6.0000000000000000,286.5000000000000000
133,2,9.5000000000000000,283.0000000000000000
134,2,10.0000000000000000,284.5000000000000000
135,2,3.5000000000000000,289.0000000000000000
136,2,6.5000000000000000,288.5000000000000000
137,2,10.5000000000000000,284.0000000000000000
138,2,8.5000000000000000,287.0000000000000000
139,2,7.5000000000000000,285.0000000000000000
140,2,6.0000000000000000,285.0000000000000000
141,2,21.0000000000000000,281.5000000000000000
142,2,33.0000000000000000,280.5000000000000000
143,2,12.5000000000000000,284.5000000000000000
144,2,2.5000000000000000,287.0000000000000000
