hour,minute,avg_reaction_size,event_count
21,46,9.5000000000000000,2
21,47,15.5000000000000000,2
21,50,2.0000000000000000,1
21,51,17.0000000000000000,2
21,52,92.0000000000000000,1
21,53,81.0000000000000000,1
21,54,15.0000000000000000,1
21,55,33.5000000000000000,4
21,56,33.7500000000000000,4
21,57,18.6666666666666667,3
22,0,30.0000000000000000,2
22,3,3.0000000000000000,1
22,4,4.0000000000000000,1
22,5,15.0000000000000000,1
22,6,23.0000000000000000,1
22,10,33.5000000000000000,2
22,11,13.0000000000000000,1
22,12,57.0000000000000000,1
22,18,3.0000000000000000,1
22,19,17.0000000000000000,4
22,20,35.0000000000000000,1
22,21,,1
22,22,11.0000000000000000,1
22,23,51.0000000000000000,2
22,24,70.0000000000000000,1
22,28,,1
22,29,,1
22,30,,1
22,31,,1
22,32,16.0000000000000000,2
22,33,10.0000000000000000,3
22,34,8.0000000000000000,2
22,35,17.0000000000000000,3
22,36,2.0000000000000000,3
22,37,,1
22,38,7.0000000000000000,2
22,39,11.5000000000000000,4
22,40,4.0000000000000000,2
22,41,12.0000000000000000,4
22,42,9.3333333333333333,4
22,43,9.0000000000000000,4
22,44,5.0000000000000000,2
22,45,21.0000000000000000,2
22,46,21.0000000000000000,5
22,47,22.0000000000000000,6
22,48,1.00000000000000000000,2
22,49,34.0000000000000000,2
22,50,18.5000000000000000,4
22,51,12.0000000000000000,2
22,52,,2
22,53,,4
22,54,,3
22,55,10.0000000000000000,6
22,56,48.0000000000000000,6
22,57,,3
22,58,25.0000000000000000,5
22,59,29.0000000000000000,6
23,0,26.5000000000000000,4
23,1,,4
23,2,13.0000000000000000,4
23,3,35.0000000000000000,10
23,4,25.0000000000000000,6
23,5,,5
23,6,,5
23,7,22.0000000000000000,5
23,8,13.0000000000000000,6
23,9,5.0000000000000000,8
23,10,20.0000000000000000,7
23,11,,6
23,12,,8
23,13,,6
23,14,,7
23,15,,10
23,16,,6
23,17,,11
23,18,,11
23,19,,9
23,20,,14
23,21,11.0000000000000000,11
23,22,,8
23,23,,12
23,24,,11
23,25,,11
23,26,,6
23,27,,11
23,28,,9
