event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
CROSS,64,steep,1,1.00000000000000000000,,,,
CROSS,65,flat,2,0.50000000000000000000,,,,
CROSS,65,moderate,4,0.50000000000000000000,,,,
CROSS,65,steep,3,0.66666666666666666667,,,,
CROSS,66,flat,2,0.50000000000000000000,,,,
CROSS,66,moderate,3,0.33333333333333333333,59.0,84.0,59.0,180.0000000000000000
CROSS,66,steep,1,0E-20,,,,
CROSS,67,flat,2,0.50000000000000000000,-17.0,73.0,-17.0,300.0000000000000000
CROSS,67,steep,2,0.50000000000000000000,,,,
CROSS,68,flat,3,0.66666666666666666667,-45.0,101.0,-45.0,180.0000000000000000
CROSS,68,moderate,1,1.00000000000000000000,,,,
CROSS,68,steep,1,1.00000000000000000000,,,,
CROSS,69,flat,2,0.50000000000000000000,,,,
CROSS,69,moderate,1,1.00000000000000000000,,,,
CROSS,69,steep,1,1.00000000000000000000,,,,
CROSS,70,flat,2,0E-20,,,,
CROSS,70,moderate,1,1.00000000000000000000,,,,
CROSS,71,flat,2,0.50000000000000000000,,,,
CROSS,71,moderate,2,0.50000000000000000000,,,,
CROSS,71,steep,1,1.00000000000000000000,,,,
CROSS,72,flat,2,0.50000000000000000000,,,,
CROSS,72,moderate,2,0.50000000000000000000,35.0,52.0,35.0,240.0000000000000000
CROSS,73,moderate,1,1.00000000000000000000,,,,
CROSS,73,steep,1,1.00000000000000000000,,,,
CROSS,74,flat,1,0E-20,,,,
CROSS,75,flat,1,0E-20,109.0,108.0,109.0,60.0000000000000000
CROSS,75,moderate,1,1.00000000000000000000,,,,
CROSS,75,steep,1,1.00000000000000000000,,,,
CROSS,76,moderate,2,1.00000000000000000000,29.0,28.0,29.0,
CROSS,77,flat,1,1.00000000000000000000,,,,
CROSS,77,moderate,2,0.50000000000000000000,8.0,63.0,8.0,
CROSS,78,flat,1,0E-20,,,,
CROSS,78,moderate,1,1.00000000000000000000,,,,
CROSS,79,flat,1,0E-20,,,,
CROSS,79,moderate,1,1.00000000000000000000,,,,
CROSS,80,steep,1,0E-20,,,,
CROSS,81,moderate,2,0.50000000000000000000,,,,
CROSS,82,moderate,1,1.00000000000000000000,,,,
CROSS,82,steep,1,0E-20,,,,
CROSS,83,moderate,1,0E-20,,,,
CROSS,84,moderate,2,0.50000000000000000000,,,,
CROSS,85,moderate,1,0E-20,,,,
CROSS,89,steep,1,0E-20,,,,
CROSS,94,steep,1,0E-20,,,,
CROSS,96,steep,1,1.00000000000000000000,,,,
CROSS,97,steep,1,0E-20,,,,
CROSS,98,steep,2,0.50000000000000000000,,,,
CROSS,99,steep,1,0E-20,,,,
CROSS,102,steep,1,0E-20,,,,
CROSS,103,steep,1,0E-20,15.0,33.0,15.0,300.0000000000000000
CROSS,104,steep,1,0E-20,,,,
CROSS,105,steep,1,0E-20,,,,
CROSS,106,steep,1,0E-20,,,,
CROSS,108,steep,1,0E-20,18.0,13.0,18.0,
CROSS,112,steep,1,1.00000000000000000000,,,,
CROSS,113,steep,1,1.00000000000000000000,,,,
CROSS,117,steep,1,1.00000000000000000000,,,,
CROSS,123,steep,1,1.00000000000000000000,,,,
CROSS,124,steep,1,1.00000000000000000000,,,,
CROSS,126,steep,1,1.00000000000000000000,,,,
CROSS,130,steep,1,1.00000000000000000000,9.0,22.0,9.0,120.0000000000000000
PIERCE,1,flat,4,0E-20,,,,
PIERCE,1,moderate,15,0E-20,91.5,30.5,251.89999999999995,
PIERCE,1,steep,21,0E-20,77.0,18.0,139.2,300.0000000000000000
PIERCE,2,flat,3,0E-20,,,,
PIERCE,2,moderate,13,0E-20,40.0,38.0,63.4,300.0000000000000000
PIERCE,2,steep,24,0E-20,120.0,27.0,131.7,300.0000000000000000
PIERCE,3,flat,9,0E-20,,,,
PIERCE,3,moderate,11,0E-20,,,,
PIERCE,3,steep,24,0E-20,35.0,51.0,77.3,300.0000000000000000
PIERCE,4,flat,5,0E-20,,,,
PIERCE,4,moderate,13,0E-20,34.5,46.5,54.99999999999999,210.0000000000000000
PIERCE,4,steep,23,0E-20,89.0,110.0,89.0,240.0000000000000000
PIERCE,5,flat,4,0E-20,,,,
PIERCE,5,moderate,12,0E-20,99.5,115.5,166.54999999999998,300.0000000000000000
PIERCE,5,steep,14,0E-20,111.0,41.0,111.0,300.0000000000000000
PIERCE,6,flat,6,0E-20,,,,
PIERCE,6,moderate,7,0E-20,41.0,11.5,57.199999999999996,300.0000000000000000
PIERCE,6,steep,25,0E-20,128.0,89.0,128.0,120.0000000000000000
PIERCE,7,flat,1,0E-20,,,,
PIERCE,7,moderate,9,0E-20,,,,
PIERCE,7,steep,25,0E-20,25.0,25.0,25.0,300.0000000000000000
PIERCE,8,flat,1,0E-20,,,,
PIERCE,8,moderate,10,0E-20,,,,
PIERCE,8,steep,25,0E-20,31.0,54.0,31.0,
PIERCE,9,flat,1,0E-20,,,,
PIERCE,9,moderate,9,0E-20,,,,
PIERCE,9,steep,21,0E-20,,,,
PIERCE,10,flat,2,0E-20,,,,
PIERCE,10,moderate,7,0E-20,,,,
PIERCE,10,steep,13,0E-20,,,,
PIERCE,11,flat,4,0E-20,,,,
PIERCE,11,moderate,8,0E-20,45.0,21.0,45.0,
PIERCE,11,steep,18,0E-20,,,,
PIERCE,12,flat,3,0E-20,,,,
PIERCE,12,moderate,5,0E-20,,,,
PIERCE,12,steep,15,0E-20,92.0,14.0,92.0,60.0000000000000000
PIERCE,13,flat,2,0E-20,,,,
PIERCE,13,moderate,4,0E-20,,,,
PIERCE,13,steep,11,0E-20,,,,
PIERCE,14,flat,3,0E-20,,,,
