event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,18,flat,1,0E-20,,,,
PIERCE,18,moderate,8,0E-20,,,,
PIERCE,18,steep,12,0E-20,,,,
PIERCE,19,moderate,7,0E-20,,,,
PIERCE,19,steep,12,0E-20,,,,
PIERCE,20,moderate,2,0E-20,,,,
PIERCE,20,steep,8,0E-20,,,,
PIERCE,21,flat,2,0E-20,,,,
PIERCE,21,moderate,5,0E-20,,,,
PIERCE,21,steep,14,0E-20,5.0,51.0,5.0,60.0000000000000000
PIERCE,22,moderate,4,0E-20,,,,
PIERCE,22,steep,6,0E-20,26.0,24.0,26.0,180.0000000000000000
PIERCE,23,moderate,6,0E-20,,,,
PIERCE,23,steep,14,0E-20,,,,
