event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,39,flat,1,0E-20,14.0,0.0,14.0,300.0000000000000000
PIERCE,39,moderate,2,0E-20,12.5,12.5,13.85,180.0000000000000000
PIERCE,40,flat,4,0E-20,12.5,15.0,21.099999999999998,200.0000000000000000
PIERCE,40,moderate,3,0E-20,24.0,27.0,83.39999999999999,220.0000000000000000
PIERCE,41,flat,3,0E-20,9.0,11.0,27.9,200.0000000000000000
PIERCE,41,moderate,3,0E-20,11.0,27.0,42.5,240.0000000000000000
PIERCE,42,flat,1,0E-20,12.0,92.0,12.0,
PIERCE,42,moderate,3,0E-20,5.0,19.0,32.9,180.0000000000000000
PIERCE,42,steep,1,0E-20,9.0,28.0,9.0,60.0000000000000000
PIERCE,43,flat,2,0E-20,21.0,11.5,31.799999999999997,210.0000000000000000
PIERCE,43,moderate,5,0E-20,12.0,31.0,77.19999999999999,180.0000000000000000
PIERCE,44,flat,1,0E-20,8.0,2.0,8.0,240.0000000000000000
PIERCE,44,moderate,3,0E-20,12.0,40.0,21.9,90.0000000000000000
PIERCE,45,moderate,5,0E-20,31.0,22.0,41.199999999999996,210.0000000000000000
PIERCE,46,flat,3,0E-20,8.0,6.0,75.5,100.0000000000000000
PIERCE,46,moderate,4,0E-20,33.5,68.5,50.949999999999996,300.0000000000000000
PIERCE,47,flat,1,0E-20,6.0,11.0,6.0,
PIERCE,47,moderate,2,0E-20,22.0,17.0,38.199999999999996,300.0000000000000000
PIERCE,48,flat,1,0E-20,54.0,88.0,54.0,60.0000000000000000
PIERCE,48,moderate,1,0E-20,12.0,6.0,12.0,300.0000000000000000
PIERCE,49,flat,1,0E-20,11.0,14.0,11.0,300.0000000000000000
PIERCE,49,moderate,5,0E-20,28.0,8.0,77.6,255.0000000000000000
PIERCE,51,moderate,2,0E-20,26.0,66.0,41.3,60.0000000000000000
PIERCE,52,moderate,2,0E-20,77.0,118.5,104.9,180.0000000000000000
PIERCE,54,flat,1,0E-20,18.0,74.0,18.0,300.0000000000000000
PIERCE,54,moderate,2,0E-20,10.5,25.5,15.45,
PIERCE,55,moderate,1,0E-20,2.0,64.0,2.0,300.0000000000000000
PIERCE,57,moderate,2,0E-20,87.0,33.0,115.8,210.0000000000000000
PIERCE,58,moderate,1,0E-20,95.0,42.0,95.0,240.0000000000000000
PIERCE,59,flat,1,0E-20,197.0,16.0,197.0,240.0000000000000000
PIERCE,60,moderate,1,0E-20,14.0,66.0,14.0,
PIERCE,63,flat,1,0E-20,17.0,105.0,17.0,
PIERCE,66,moderate,1,0E-20,31.0,37.0,31.0,120.0000000000000000
PIERCE,69,moderate,1,0E-20,51.0,28.0,51.0,60.0000000000000000
PIERCE,70,moderate,1,0E-20,33.0,50.0,33.0,
PIERCE,74,moderate,1,0E-20,130.0,28.0,130.0,240.0000000000000000
PIERCE,83,moderate,1,0E-20,22.0,43.0,22.0,120.0000000000000000
PIERCE,87,moderate,1,0E-20,48.0,56.0,48.0,
TOUCH,1,flat,4,0E-20,18.5,12.0,44.24999999999999,260.0000000000000000
TOUCH,1,moderate,12,0E-20,16.0,28.5,50.94999999999999,156.0000000000000000
TOUCH,1,steep,12,0E-20,4.5,18.5,75.79999999999997,156.0000000000000000
TOUCH,2,flat,5,0E-20,15.0,22.0,45.39999999999999,240.0000000000000000
TOUCH,2,moderate,17,0E-20,19.0,22.0,49.0,234.0000000000000000
TOUCH,2,steep,11,0E-20,11.0,18.0,53.0,150.0000000000000000
TOUCH,3,flat,3,0E-20,22.0,43.0,37.3,210.0000000000000000
TOUCH,3,moderate,19,0E-20,25.0,14.0,58.79999999999998,212.3076923076923077
TOUCH,3,steep,13,0E-20,22.0,20.0,86.0,192.0000000000000000
TOUCH,4,flat,3,0E-20,16.0,31.0,21.4,60.0000000000000000
TOUCH,4,moderate,19,0E-20,29.0,22.0,60.199999999999996,226.1538461538461538
TOUCH,4,steep,14,0E-20,27.0,30.5,142.19999999999996,286.6666666666666667
TOUCH,5,flat,5,0E-20,11.0,10.0,44.8,225.0000000000000000
TOUCH,5,moderate,7,0E-20,16.0,14.0,55.5,240.0000000000000000
