event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
CROSS,46,steep,8,0.75000000000000000000,10.0,29.0,10.0,60.0000000000000000
CROSS,47,moderate,5,0.80000000000000000000,,,,
CROSS,47,steep,5,0.60000000000000000000,230.0,242.0,230.0,240.0000000000000000
CROSS,48,moderate,8,0.50000000000000000000,,,,
CROSS,48,steep,4,0.50000000000000000000,202.0,270.0,202.0,120.0000000000000000
CROSS,49,moderate,7,0.28571428571428571429,212.0,66.0,212.0,300.0000000000000000
CROSS,49,steep,7,0.57142857142857142857,25.5,40.5,28.65,240.0000000000000000
CROSS,50,moderate,5,0.40000000000000000000,18.0,251.0,18.0,180.0000000000000000
CROSS,50,steep,7,0.42857142857142857143,14.0,43.0,16.7,100.0000000000000000
CROSS,51,moderate,5,0.40000000000000000000,21.0,15.0,21.0,300.0000000000000000
CROSS,51,steep,5,0.40000000000000000000,1.0,38.0,1.0,
CROSS,52,moderate,6,0.50000000000000000000,16.0,12.0,16.0,300.0000000000000000
CROSS,52,steep,3,0.66666666666666666667,,,,
CROSS,53,moderate,5,0.40000000000000000000,,,,
CROSS,53,steep,4,0.50000000000000000000,23.5,27.5,26.65,270.0000000000000000
CROSS,54,moderate,4,0.50000000000000000000,37.0,2.0,37.0,300.0000000000000000
CROSS,54,steep,5,0.60000000000000000000,20.0,15.5,26.299999999999997,210.0000000000000000
CROSS,55,moderate,5,0.80000000000000000000,7.5,62.5,14.25,240.0000000000000000
CROSS,55,steep,4,0.25000000000000000000,18.0,30.0,18.0,60.0000000000000000
CROSS,56,moderate,3,1.00000000000000000000,,,,
CROSS,56,steep,4,0.50000000000000000000,,,,
CROSS,57,moderate,3,0.66666666666666666667,49.0,53.0,49.0,180.0000000000000000
CROSS,57,steep,5,0.40000000000000000000,12.0,136.0,14.7,180.0000000000000000
CROSS,58,moderate,3,0E-20,89.0,108.5,152.9,210.0000000000000000
CROSS,58,steep,3,0.33333333333333333333,,,,
CROSS,59,moderate,5,0.40000000000000000000,3.0,25.0,3.0,
CROSS,59,steep,2,0.50000000000000000000,,,,
CROSS,60,moderate,3,0E-20,52.0,13.0,52.0,240.0000000000000000
CROSS,60,steep,1,0E-20,,,,
CROSS,61,moderate,3,0E-20,36.0,26.0,45.0,120.0000000000000000
CROSS,61,steep,1,0E-20,,,,
CROSS,62,moderate,2,1.00000000000000000000,,,,
CROSS,63,moderate,1,0E-20,26.0,12.0,26.0,180.0000000000000000
CROSS,63,steep,1,0E-20,,,,
CROSS,64,moderate,3,0.33333333333333333333,39.0,15.0,39.0,240.0000000000000000
CROSS,64,steep,1,0E-20,,,,
CROSS,65,moderate,1,1.00000000000000000000,,,,
CROSS,65,steep,1,0E-20,,,,
CROSS,66,moderate,2,0.50000000000000000000,11.0,20.0,11.0,240.0000000000000000
CROSS,66,steep,1,0E-20,,,,
CROSS,67,moderate,2,0.50000000000000000000,,,,
CROSS,67,steep,1,0E-20,,,,
CROSS,68,moderate,3,0.66666666666666666667,8.0,48.0,8.0,
CROSS,68,steep,1,0E-20,,,,
CROSS,69,moderate,2,0.50000000000000000000,,,,
CROSS,70,moderate,1,0E-20,,,,
CROSS,70,steep,1,0E-20,,,,
CROSS,71,steep,1,0E-20,,,,
CROSS,72,moderate,1,0E-20,,,,
CROSS,73,moderate,1,0E-20,,,,
CROSS,74,moderate,1,0E-20,68.0,15.0,68.0,180.0000000000000000
CROSS,77,moderate,1,0E-20,,,,
CROSS,78,moderate,1,0E-20,,,,
CROSS,81,moderate,1,0E-20,,,,
CROSS,82,moderate,1,0E-20,,,,
PIERCE,1,flat,2,0E-20,,,,
PIERCE,1,moderate,12,0E-20,87.0,55.0,87.0,300.0000000000000000
PIERCE,1,steep,18,0E-20,98.0,99.5,135.8,300.0000000000000000
PIERCE,2,flat,3,0E-20,53.0,57.0,54.8,
PIERCE,2,moderate,19,0E-20,205.5,106.5,317.54999999999995,300.0000000000000000
PIERCE,2,steep,33,0E-20,112.0,129.0,185.8,300.0000000000000000
PIERCE,3,flat,5,0E-20,38.0,55.5,53.3,
PIERCE,3,moderate,17,0E-20,59.5,60.5,213.5,300.0000000000000000
PIERCE,3,steep,21,0E-20,341.0,37.0,341.0,
PIERCE,4,flat,4,0E-20,107.0,80.0,115.1,
PIERCE,4,moderate,15,0E-20,73.0,20.0,73.0,
PIERCE,4,steep,23,0E-20,119.5,51.5,303.54999999999995,240.0000000000000000
