touch_sequence_number,count,avg_mfe_5m,avg_mae_5m
101,6,11.1666666666666667,105.6666666666666667
102,6,14.0000000000000000,105.3333333333333333
103,6,8.1666666666666667,106.3333333333333333
104,6,8.5000000000000000,108.3333333333333333
105,6,9.5000000000000000,108.1666666666666667
106,6,7.6666666666666667,115.1666666666666667
107,5,16.0000000000000000,140.0000000000000000
108,3,12.3333333333333333,201.6666666666666667
109,3,9.6666666666666667,202.0000000000000000
110,3,22.6666666666666667,201.6666666666666667
111,3,5.6666666666666667,213.3333333333333333
112,3,15.6666666666666667,201.6666666666666667
113,3,12.0000000000000000,214.6666666666666667
114,3,15.3333333333333333,201.0000000000000000
115,3,11.0000000000000000,204.0000000000000000
116,3,12.6666666666666667,202.6666666666666667
117,3,3.6666666666666667,209.6666666666666667
118,3,5.3333333333333333,205.0000000000000000
119,3,13.0000000000000000,199.6666666666666667
120,3,13.0000000000000000,200.6666666666666667
121,3,4.3333333333333333,210.0000000000000000
122,3,5.6666666666666667,205.3333333333333333
123,3,9.0000000000000000,200.6666666666666667
124,3,5.0000000000000000,204.6666666666666667
125,3,2.3333333333333333,208.6666666666666667
126,3,4.3333333333333333,208.0000000000000000
127,3,1.3333333333333333,211.0000000000000000
128,3,5.3333333333333333,202.0000000000000000
129,3,4.6666666666666667,205.0000000000000000
130,3,5.0000000000000000,204.3333333333333333
131,3,7.3333333333333333,201.6666666666666667
132,3,4.3333333333333333,205.3333333333333333
133,2,10.5000000000000000,299.0000000000000000
134,2,3.0000000000000000,311.5000000000000000
135,2,11.0000000000000000,302.0000000000000000
136,2,5.0000000000000000,302.0000000000000000
137,2,5.5000000000000000,306.5000000000000000
138,2,7.0000000000000000,304.5000000000000000
139,2,5.0000000000000000,308.0000000000000000
140,2,4.0000000000000000,303.5000000000000000
141,2,7.0000000000000000,301.0000000000000000
142,2,12.5000000000000000,300.5000000000000000
143,2,5.0000000000000000,306.0000000000000000
144,2,6.0000000000000000,300.0000000000000000
145,2,4.0000000000000000,304.0000000000000000
146,2,5.5000000000000000,304.5000000000000000
147,2,3.0000000000000000,303.5000000000000000
148,2,4.0000000000000000,298.5000000000000000
149,2,3.5000000000000000,310.0000000000000000
150,2,13.0000000000000000,304.0000000000000000
151,2,2.5000000000000000,305.5000000000000000
152,2,4.5000000000000000,300.0000000000000000
153,2,2.0000000000000000,300.0000000000000000
154,2,8.0000000000000000,300.0000000000000000
155,2,4.5000000000000000,306.0000000000000000
156,2,7.0000000000000000,307.0000000000000000
157,2,9.5000000000000000,308.5000000000000000
158,2,7.5000000000000000,308.5000000000000000
159,2,7.0000000000000000,302.5000000000000000
160,2,2.5000000000000000,304.0000000000000000
161,2,3.5000000000000000,303.0000000000000000
162,2,8.0000000000000000,297.0000000000000000
163,2,3.0000000000000000,304.0000000000000000
164,2,4.0000000000000000,301.5000000000000000
165,2,6.0000000000000000,299.0000000000000000
166,2,10.0000000000000000,300.5000000000000000
167,2,6.5000000000000000,314.5000000000000000
168,2,9.5000000000000000,314.0000000000000000
169,2,18.0000000000000000,300.5000000000000000
170,2,10.5000000000000000,302.5000000000000000
171,2,4.0000000000000000,305.5000000000000000
172,2,3.5000000000000000,306.0000000000000000
173,2,4.0000000000000000,309.5000000000000000
174,2,6.5000000000000000,305.5000000000000000
175,2,8.5000000000000000,299.5000000000000000
176,2,2.0000000000000000,305.0000000000000000
177,2,2.0000000000000000,303.5000000000000000
178,2,7.5000000000000000,300.0000000000000000
179,2,4.5000000000000000,300.5000000000000000
180,2,3.0000000000000000,302.0000000000000000
181,2,1.5000000000000000,304.5000000000000000
182,2,3.0000000000000000,312.0000000000000000
183,2,13.5000000000000000,312.5000000000000000
184,2,20.0000000000000000,303.5000000000000000
185,2,6.5000000000000000,307.5000000000000000
186,2,10.5000000000000000,303.5000000000000000
187,2,2.5000000000000000,303.5000000000000000
188,2,10.5000000000000000,299.5000000000000000
189,2,6.0000000000000000,304.0000000000000000
190,2,10.0000000000000000,302.5000000000000000
191,2,3.0000000000000000,307.5000000000000000
192,2,7.0000000000000000,301.5000000000000000
193,2,12.0000000000000000,303.5000000000000000
194,2,10.5000000000000000,302.5000000000000000
195,2,6.5000000000000000,308.0000000000000000
196,2,12.0000000000000000,306.0000000000000000
197,2,12.5000000000000000,303.5000000000000000
198,2,8.0000000000000000,305.5000000000000000
199,2,8.5000000000000000,306.0000000000000000
200,2,8.5000000000000000,301.5000000000000000
201,2,7.5000000000000000,310.5000000000000000
202,2,18.5000000000000000,300.0000000000000000
203,2,9.0000000000000000,308.5000000000000000
204,2,7.0000000000000000,302.5000000000000000
205,2,4.5000000000000000,306.0000000000000000
206,2,8.0000000000000000,307.0000000000000000
207,2,9.5000000000000000,301.5000000000000000
208,2,1.5000000000000000,305.0000000000000000
209,2,9.5000000000000000,299.0000000000000000
210,2,4.0000000000000000,311.5000000000000000
211,2,14.5000000000000000,308.0000000000000000
212,2,12.0000000000000000,303.5000000000000000
213,2,154.5000000000000000,166.5000000000000000
214,2,3.0000000000000000,307.0000000000000000
215,2,17.0000000000000000,299.0000000000000000
216,2,11.5000000000000000,303.0000000000000000
217,2,5.5000000000000000,308.5000000000000000
218,2,4.5000000000000000,307.5000000000000000
219,2,6.0000000000000000,306.0000000000000000
220,2,8.5000000000000000,303.0000000000000000
221,2,9.0000000000000000,299.0000000000000000
222,2,0E-20,315.0000000000000000
223,2,9.0000000000000000,301.0000000000000000
224,2,9.0000000000000000,309.0000000000000000
225,2,8.0000000000000000,302.0000000000000000
226,2,9.0000000000000000,301.5000000000000000
227,2,150.0000000000000000,158.0000000000000000
228,2,4.5000000000000000,309.0000000000000000
229,2,152.5000000000000000,158.0000000000000000
230,2,159.0000000000000000,152.0000000000000000
